year,y,c,x,h,k_data
2017.25,0.08088186342805202,0.05487672460723995,0.017091597382648992,0.2545401841121648,0.9750507380488583
2017.5,0.08149978533567621,0.05514712190465159,0.017312498810905217,0.25456195388814323,0.9803906435737535
2017.75,0.08242720998101107,0.05574683597691907,0.017603514860463874,0.2565559958573508,0.9862334927888575
2018.0,0.08313759961103609,0.05621316852697104,0.017823761694991905,0.2577067374171556,0.992668702898503
2018.25,0.08361609622934213,0.056437522896846684,0.017853134670616975,0.2592922309136671,0.999215863608925
2018.5,0.08412863367712432,0.05663739017798504,0.018320359126857796,0.2604855957265677,1.0051635525718476
2018.75,0.0841490158454483,0.05671867595578119,0.018263304727579942,0.2606689200920699,1.0104293326677403
2019.0,0.08446074119939243,0.0566103722840633,0.018462250838941197,0.2601438016579592,1.0141967342833909
2019.25,0.08488837415504032,0.056930919247459494,0.018530521674199624,0.26031705410490524,1.0173552950995954
2019.5,0.085609171853346,0.05734938376222853,0.01860742898197162,0.260508856215677,1.0206259046067092
2019.75,0.0859977252187752,0.05764114887272453,0.0182893900630696,0.2597739999739095,1.0248561034423092
2020.0,0.08479929651010618,0.05654172454998321,0.017990513278664442,0.2563531053254899,1.0302375521757867
2020.25,0.07814487107140511,0.051657153063443956,0.015997573944516386,0.2249058466056031,1.0363955443064727
2020.5,0.08427869525179164,0.05622299743058149,0.018368250232426758,0.2414806851290071,1.0409958328797322
2020.75,0.08529174067030665,0.056957849720823184,0.018916719171675086,0.2462433029933151,1.0477817815021502
2021.0,0.0864897677729372,0.05817445501646319,0.0186246820699211,0.24822519869232004,1.0544184021911545
2021.25,0.08793259382123876,0.06016183801403966,0.0182953161496501,0.25162317139825935,1.0602417534709625
2021.5,0.08862095495898545,0.06053093963385791,0.018799295992925968,0.25439243201909245,1.0655718430095802
2021.75,0.09012558359524446,0.061073895778482636,0.019866680776533304,0.2577032920184901,1.0716004837536532
2022.0,0.08991988658825632,0.061069884521684444,0.02023652534540396,0.2588883902851869,1.079101576948623
2022.25,0.09009569006149123,0.061337864873445225,0.019855265423162436,0.26027173908994866,1.0870193501966254
2022.5,0.09075165362887529,0.06165749380911087,0.01968353630254501,0.2622171665881416,1.0941067223714878
2022.75,0.09131260447842893,0.06177675720231009,0.019994572795340598,0.2623488895165426,1.1000830616903248
2023.0,0.09180782157021884,0.062361318708462975,0.019644036138521944,0.26317804320992505,1.1050932841584509
2023.25,0.09214033242235282,0.06256402757182737,0.019841264754591956,0.26293661407066676,1.1087537261963727
2023.5,0.09291485606932848,0.06275501485309962,0.02008946372161512,0.2625544665665296,1.1120515306606453
2023.75,0.09340221256982874,0.06305934697058226,0.020287589440517236,0.26205558889019037,1.1154647318999242
2024.0,0.09332285168634456,0.06320690284804562,0.020064355850727196,0.2611913619946606,1.1192787345942286
2024.25,0.09389352990750845,0.06364176445992321,0.020377828896336287,0.26107798469211557,1.1230689795229687
2024.5,0.09442525879002586,0.06409682706957792,0.02046233244722552,0.26131755208882185,1.127288921107041
2024.75,0.09462379639554028,0.06456680147728802,0.02011799407961409,0.260726397165262,1.1316220286441827
